true__action_noise,true__xprob_volatility,estimated__action_noise,estimated__xprob_volatility,prior_idx,input_sequence_idx,simulation_idx,Column1,Column2,,,
1.6,-6,1.295271941,-5.921614056,1,2,3,0.078385944,0.304728059,,,
1.6,-5,1.983505166,-5.870327297,1,2,3,0.870327297,0.383505166,,,
1.6,-4,1.53555281,-4.252508838,1,2,3,0.252508838,0.06444719,,,
1.6,-3,1.426083255,-2.753931074,1,2,3,0.246068926,0.173916745,,,
1.6,-2,1.651051049,-2.104907759,1,2,3,0.104907759,0.051051049,,,
1.9,-10,2.014700546,-6.562233448,1,2,3,3.437766552,0.114700546,,,
1.9,-9,1.88909627,-6.874415708,1,2,3,2.125584292,0.01090373,,,
1.9,-8,1.723188243,-6.089581452,1,2,3,1.910418548,0.176811757,,,
1.9,-7,1.794384248,-5.597163439,1,2,3,1.402836561,0.105615752,,,
1.9,-6,1.203022798,-5.368155263,1,2,3,0.631844737,0.696977202,,,
1.9,-5,1.516461638,-4.711336696,1,2,3,0.288663304,0.383538362,,,
1.9,-4,1.998988668,-2.668737765,1,2,3,1.331262235,0.098988668,,,
1.9,-3,1.360099397,-4.222837411,1,2,3,1.222837411,0.539900603,,,
1.9,-2,1.311992298,-3.09087377,1,2,3,1.09087377,0.588007702,,,
2.2,-10,2.081538712,-5.414298891,1,2,3,4.585701109,0.118461288,,,
2.2,-9,1.681697108,-5.740854545,1,2,3,3.259145455,0.518302892,,,
2.2,-8,2.129141877,-6.051496156,1,2,3,1.948503844,0.070858123,,,
2.2,-7,1.950787709,-6.085924841,1,2,3,0.914075159,0.249212291,,,
2.2,-6,1.928604334,-5.790165493,1,2,3,0.209834507,0.271395666,,,
2.2,-5,1.830366675,-4.549514716,1,2,3,0.450485284,0.369633325,,,
2.2,-4,1.535215951,-4.253762908,1,2,3,0.253762908,0.664784049,,,
2.2,-3,2.254788824,-5.561258365,1,2,3,2.561258365,0.054788824,,,
2.2,-2,1.32381302,-4.09642774,1,2,3,2.09642774,0.87618698,,,
2.5,-10,2.004674899,-7.145711065,1,2,3,2.854288935,0.495325101,,,
2.5,-9,1.259656504,-6.655802985,1,2,3,2.344197015,1.240343496,,,
2.5,-8,2.301740496,-6.62160084,1,2,3,1.37839916,0.198259504,,,
2.5,-7,1.225471758,-6.167785272,1,2,3,0.832214728,1.274528242,,,
2.5,-6,1.946742002,-5.965906159,1,2,3,0.034093841,0.553257998,,,
2.5,-5,1.944077707,-6.710567042,1,2,3,1.710567042,0.555922293,,,
2.5,-4,1.677753852,-5.901672983,1,2,3,1.901672983,0.822246148,,,
2.5,-3,2.112428399,-3.110140346,1,2,3,0.110140346,0.387571601,,,
2.5,-2,1.684208216,-6.127763021,1,2,3,4.127763021,0.815791784,,,
0.1,-10,0.156137433,-7.660122021,1,2,4,2.339877979,0.056137433,,,
0.1,-9,0.161033517,-7.173474091,1,2,4,1.826525909,0.061033517,,,
0.1,-8,0.123182077,-7.551818172,1,2,4,0.448181828,0.023182077,,,
0.1,-7,0.060536417,-6.946798187,1,2,4,0.053201813,0.039463583,,,
0.1,-6,0.098554593,-6.017735677,1,2,4,0.017735677,0.001445407,,,
0.1,-5,0.12523631,-5.224046031,1,2,4,0.224046031,0.02523631,,,
0.1,-4,0.085214977,-4.070001169,1,2,4,0.070001169,0.014785023,,,
0.1,-3,0.116336747,-3.097570945,1,2,4,0.097570945,0.016336747,,,
0.1,-2,0.136980221,-2.060748084,1,2,4,0.060748084,0.036980221,,,
0.4,-10,0.499251536,-7.863739235,1,2,4,2.136260765,0.099251536,,,
0.4,-9,0.463260251,-8.193019738,1,2,4,0.806980262,0.063260251,,,
0.4,-8,0.338164538,-6.222730733,1,2,4,1.777269267,0.061835462,,,
0.4,-7,0.563626378,-6.102715788,1,2,4,0.897284212,0.163626378,,,
0.4,-6,0.319916539,-6.507113571,1,2,4,0.507113571,0.080083461,,,
0.4,-5,0.411626777,-4.697221728,1,2,4,0.302778272,0.011626777,,,
0.4,-4,0.32201236,-3.916250212,1,2,4,0.083749788,0.07798764,,,
0.4,-3,0.407503551,-3.005608493,1,2,4,0.005608493,0.007503551,,,
0.4,-2,0.33625139,-1.937814002,1,2,4,0.062185998,0.06374861,,,
0.7,-10,0.58507961,-7.38592119,1,2,4,2.61407881,0.11492039,,,
0.7,-9,0.785858957,-5.770050237,1,2,4,3.229949763,0.085858957,,,
0.7,-8,0.889713735,-7.151235759,1,2,4,0.848764241,0.189713735,,,
0.7,-7,0.779448236,-7.851724674,1,2,4,0.851724674,0.079448236,,,
0.7,-6,0.470750776,-6.857906886,1,2,4,0.857906886,0.229249224,,,
0.7,-5,0.910305049,-5.503518931,1,2,4,0.503518931,0.210305049,,,
0.7,-4,0.577603612,-5.321738845,1,2,4,1.321738845,0.122396388,,,
0.7,-3,0.739650001,-2.206771196,1,2,4,0.793228804,0.039650001,,,
0.7,-2,0.70914606,-2.400759309,1,2,4,0.400759309,0.00914606,,,
1,-10,0.848996654,-7.748464473,1,2,4,2.251535527,0.151003346,,,
1,-9,1.085337359,-7.378105868,1,2,4,1.621894132,0.085337359,,,
1,-8,1.253654543,-5.58953321,1,2,4,2.41046679,0.253654543,,,
1,-7,1.420289798,-6.844324369,1,2,4,0.155675631,0.420289798,,,
1,-6,0.749000908,-6.879177581,1,2,4,0.879177581,0.250999092,,,
1,-5,1.102336453,-6.180899911,1,2,4,1.180899911,0.102336453,,,
1,-4,0.69091673,-5.194166012,1,2,4,1.194166012,0.30908327,,,
1,-3,1.226856965,-2.764015283,1,2,4,0.235984717,0.226856965,,,
1,-2,0.929473035,-1.881207561,1,2,4,0.118792439,0.070526965,,,
1.3,-10,0.985022204,-6.943027802,1,2,4,3.056972198,0.314977796,,,
1.3,-9,1.801215929,-5.717616927,1,2,4,3.282383073,0.501215929,,,
1.3,-8,1.238246673,-6.728463244,1,2,4,1.271536756,0.061753327,,,
1.3,-7,1.299525343,-6.004581277,1,2,4,0.995418723,0.000474657,,,
1.3,-6,1.576037979,-4.579583188,1,2,4,1.420416812,0.276037979,,,
1.3,-5,1.204409328,-5.725893046,1,2,4,0.725893046,0.095590672,,,
1.3,-4,1.346624818,-3.525168826,1,2,4,0.474831174,0.046624818,,,
1.3,-3,1.526427544,-5.075092988,1,2,4,2.075092988,0.226427544,,,
1.3,-2,1.071759633,-2.310103826,1,2,4,0.310103826,0.228240367,,,
1.6,-10,1.682532363,-6.068311323,1,2,4,3.931688677,0.082532363,,,
1.6,-9,1.648855415,-6.764940719,1,2,4,2.235059281,0.048855415,,,
1.6,-8,1.38317313,-6.982689484,1,2,4,1.017310516,0.21682687,,,
1.6,-7,1.337930632,-6.879994723,1,2,4,0.120005277,0.262069368,,,
1.6,-6,1.847729132,-6.405938532,1,2,4,0.405938532,0.247729132,,,
1.6,-5,1.364229219,-4.279244701,1,2,4,0.720755299,0.235770781,,,
1.6,-4,1.227636653,-5.100159279,1,2,4,1.100159279,0.372363347,,,
1.6,-3,1.374265521,-5.316631842,1,2,4,2.316631842,0.225734479,,,
1.6,-2,1.291183009,-2.449256373,1,2,4,0.449256373,0.308816991,,,
1.9,-10,2.244826874,-7.403473926,1,2,4,2.596526074,0.344826874,,,
1.9,-9,1.982828423,-6.528675675,1,2,4,2.471324325,0.082828423,,,
1.9,-8,1.893998919,-6.859245182,1,2,4,1.140754818,0.006001081,,,
1.9,-7,1.536273264,-5.828327748,1,2,4,1.171672252,0.363726736,,,
1.9,-6,1.927890916,-5.490399978,1,2,4,0.509600022,0.027890916,,,
1.9,-5,1.676145105,-6.035906034,1,2,4,1.035906034,0.223854895,,,
1.9,-4,1.811107194,-4.927676393,1,2,4,0.927676393,0.088892806,,,
1.9,-3,1.589720257,-4.412996902,1,2,4,1.412996902,0.310279743,,,
1.9,-2,1.684730899,-2.617841776,1,2,4,0.617841776,0.215269101,,,
2.2,-10,1.537628561,-6.116050124,1,2,4,3.883949876,0.662371439,,,
2.2,-9,1.89013517,-6.455986087,1,2,4,2.544013913,0.30986483,,,
2.2,-8,1.950669275,-2.502249948,1,2,4,5.497750052,0.249330725,,,
2.2,-7,2.108180677,-6.95727136,1,2,4,0.04272864,0.091819323,,,
2.2,-6,1.636607251,-4.571190469,1,2,4,1.428809531,0.563392749,,,
2.2,-5,1.971415303,-5.314295225,1,2,4,0.314295225,0.228584697,,,
2.2,-4,1.328293118,-6.60339671,1,2,4,2.60339671,0.871706882,,,
2.2,-3,1.563511954,-4.574397632,1,2,4,1.574397632,0.636488046,,,
2.2,-2,1.816145763,-3.581688253,1,2,4,1.581688253,0.383854237,,,
2.5,-10,1.621240518,-6.772437659,1,2,4,3.227562341,0.878759482,,,
2.5,-9,2.118273513,-6.526083136,1,2,4,2.473916864,0.381726487,,,
2.5,-8,2.09459559,-7.092812604,1,2,4,0.907187396,0.40540441,,,
2.5,-7,1.848243012,-5.898105615,1,2,4,1.101894385,0.651756988,,,
2.5,-6,1.323191313,-6.176004163,1,2,4,0.176004163,1.176808687,,,
2.5,-5,1.816092221,-6.356385106,1,2,4,1.356385106,0.683907779,,,
2.5,-4,1.491112117,-4.731229417,1,2,4,0.731229417,1.008887883,,,
2.5,-3,2.070256973,-2.915303582,1,2,4,0.084696418,0.429743027,,,
2.5,-2,1.4981515,-2.828239358,1,2,4,0.828239358,1.0018485,,,
0.1,-10,0.084339832,-8.618997712,1,2,5,1.381002288,0.015660168,,,
0.1,-9,0.189235689,-7.706310794,1,2,5,1.293689206,0.089235689,,,
0.1,-8,0.128467568,-8.006905023,1,2,5,0.006905023,0.028467568,,,
0.1,-7,5.66121729,-1.143020037,1,2,5,5.856979963,5.56121729,,,
0.1,-6,0.136964571,-5.670380252,1,2,5,0.329619748,0.036964571,,,
0.1,-5,0.113442178,-4.969072343,1,2,5,0.030927657,0.013442178,,,
0.1,-4,0.085455547,-3.928841055,1,2,5,0.071158945,0.014544453,,,
0.1,-3,0.079130364,-2.989591115,1,2,5,0.010408885,0.020869636,,,
0.1,-2,0.153181337,-2.01895686,1,2,5,0.01895686,0.053181337,,,
0.4,-10,0.531866162,-7.613226064,1,2,5,2.386773936,0.131866162,,,
0.4,-9,0.510255367,-6.990363519,1,2,5,2.009636481,0.110255367,,,
0.4,-8,0.564137351,-7.1220718,1,2,5,0.8779282,0.164137351,,,
0.4,-7,0.472450115,-6.298302431,1,2,5,0.701697569,0.072450115,,,
0.4,-6,0.301945459,-6.192481456,1,2,5,0.192481456,0.098054541,,,
0.4,-5,0.35994103,-4.370969431,1,2,5,0.629030569,0.04005897,,,
0.4,-4,0.373791058,-4.169280215,1,2,5,0.169280215,0.026208942,,,
0.4,-3,0.371583223,-2.955120299,1,2,5,0.044879701,0.028416777,,,
0.4,-2,0.393969302,-1.916026622,1,2,5,0.083973378,0.006030698,,,
0.7,-10,0.741836709,-7.17857211,1,2,5,2.82142789,0.041836709,,,
0.7,-9,0.619509518,-6.463947548,1,2,5,2.536052452,0.080490482,,,
0.7,-8,6.880556623,-1.142446388,1,2,5,6.857553612,6.180556623,,,
0.7,-7,0.926879616,-7.816821508,1,2,5,0.816821508,0.226879616,,,
0.7,-6,0.721186233,-4.722875836,1,2,5,1.277124164,0.021186233,,,
0.7,-5,0.653872762,-4.897840775,1,2,5,0.102159225,0.046127238,,,
0.7,-4,0.763143216,-4.407589347,1,2,5,0.407589347,0.063143216,,,
0.7,-3,0.670271076,-3.515718317,1,2,5,0.515718317,0.029728924,,,
0.7,-2,0.58402025,-2.384050642,1,2,5,0.384050642,0.11597975,,,
1,-10,0.946821962,-5.812365801,1,2,5,4.187634199,0.053178038,,,
1,-9,0.968186535,-7.465637585,1,2,5,1.534362415,0.031813465,,,
1,-8,0.719494691,-7.043678235,1,2,5,0.956321765,0.280505309,,,
1,-7,0.86837692,-5.091150512,1,2,5,1.908849488,0.13162308,,,
1,-6,0.902421263,-6.308639669,1,2,5,0.308639669,0.097578737,,,
1,-5,1.124095075,-4.399800078,1,2,5,0.600199922,0.124095075,,,
1,-4,0.989174949,-4.725487499,1,2,5,0.725487499,0.010825051,,,
1,-3,1.030501673,-2.656017423,1,2,5,0.343982577,0.030501673,,,
1,-2,1.031647735,-2.311058697,1,2,5,0.311058697,0.031647735,,,
1.3,-10,1.254742446,-6.745065117,1,2,5,3.254934883,0.045257554,,,
1.3,-9,1.540221946,-6.795568954,1,2,5,2.204431046,0.240221946,,,
1.3,-8,1.284622167,-5.474465188,1,2,5,2.525534812,0.015377833,,,
1.3,-7,1.435366891,-7.181991842,1,2,5,0.181991842,0.135366891,,,
1.3,-6,0.936756277,-5.566446049,1,2,5,0.433553951,0.363243723,,,
1.3,-5,1.388490823,-6.112633552,1,2,5,1.112633552,0.088490823,,,
1.3,-4,1.13573398,-3.702977958,1,2,5,0.297022042,0.16426602,,,
1.3,-3,1.058071093,-3.656514662,1,2,5,0.656514662,0.241928907,,,
1.3,-2,1.323758485,-2.455506687,1,2,5,0.455506687,0.023758485,,,
1.6,-10,1.479254919,-6.290021206,1,2,5,3.709978794,0.120745081,,,
1.6,-9,1.545121831,-5.637244268,1,2,5,3.362755732,0.054878169,,,
1.6,-8,1.51452071,-6.737790661,1,2,5,1.262209339,0.08547929,,,
1.6,-7,1.161489363,-6.470937992,1,2,5,0.529062008,0.438510637,,,
1.6,-6,1.185398144,-4.822948703,1,2,5,1.177051297,0.414601856,,,
1.6,-5,1.454490577,-3.458285937,1,2,5,1.541714063,0.145509423,,,
1.6,-4,1.625857497,-4.143446506,1,2,5,0.143446506,0.025857497,,,
1.6,-3,0.969925021,-5.442309476,1,2,5,2.442309476,0.630074979,,,
1.6,-2,1.469572241,-3.17878864,1,2,5,1.17878864,0.130427759,,,
1.9,-10,1.9135972,-6.837115901,1,2,5,3.162884099,0.0135972,,,
1.9,-9,1.906477892,-6.711937374,1,2,5,2.288062626,0.006477892,,,
1.9,-8,1.379559053,-6.480639216,1,2,5,1.519360784,0.520440947,,,
1.9,-7,1.332207059,-6.751809951,1,2,5,0.248190049,0.567792941,,,
1.9,-6,1.587811664,-5.096735609,1,2,5,0.903264391,0.312188336,,,
1.9,-5,1.931658525,-5.586164225,1,2,5,0.586164225,0.031658525,,,
1.9,-4,1.653450075,-4.559445051,1,2,5,0.559445051,0.246549925,,,
1.9,-3,1.500702854,-3.866818726,1,2,5,0.866818726,0.399297146,,,
1.9,-2,1.936009216,-3.539546577,1,2,5,1.539546577,0.036009216,,,
2.2,-10,1.411460089,-6.326022975,1,2,5,3.673977025,0.788539911,,,
2.2,-9,1.45922256,-6.420553443,1,2,5,2.579446557,0.74077744,,,
2.2,-8,2.33095588,-5.736430279,1,2,5,2.263569721,0.13095588,,,
2.2,-7,1.731213127,-6.734067496,1,2,5,0.265932504,0.468786873,,,
2.2,-6,2.146378558,-6.222234579,1,2,5,0.222234579,0.053621442,,,
2.2,-5,1.707297876,-6.047214358,1,2,5,1.047214358,0.492702124,,,
2.2,-4,1.468199699,-4.136267565,1,2,5,0.136267565,0.731800301,,,
2.2,-3,1.839039609,-5.60650206,1,2,5,2.60650206,0.360960391,,,
2.2,-2,1.529622325,-3.990830818,1,2,5,1.990830818,0.670377675,,,
2.5,-10,1.922881333,-6.794432489,1,2,5,3.205567511,0.577118667,,,
2.5,-9,2.018475804,-6.829322083,1,2,5,2.170677917,0.481524196,,,
2.5,-8,2.26038395,-6.568331403,1,2,5,1.431668597,0.23961605,,,
2.5,-7,1.942284148,-5.647281585,1,2,5,1.352718415,0.557715852,,,
2.5,-6,1.975948106,-5.420281548,1,2,5,0.579718452,0.524051894,,,
2.5,-5,2.181633613,-5.769298329,1,2,5,0.769298329,0.318366387,,,
2.5,-4,1.932683418,-5.874833191,1,2,5,1.874833191,0.567316582,,,
2.5,-3,1.745850274,-6.112293613,1,2,5,3.112293613,0.754149726,,,
2.5,-2,1.787052933,-5.211872446,1,2,5,3.211872446,0.712947067,,,
0.1,-10,0.125311645,-8.208667713,1,2,6,1.791332287,0.025311645,,,
0.1,-9,0.136360914,-7.41973348,1,2,6,1.58026652,0.036360914,,,
0.1,-8,0.145257101,-6.829981512,1,2,6,1.170018488,0.045257101,,,
0.1,-7,0.101193827,-6.878431489,1,2,6,0.121568511,0.001193827,,,
0.1,-6,0.11235214,-6.181202259,1,2,6,0.181202259,0.01235214,,,
0.1,-5,0.124464153,-4.694505897,1,2,6,0.305494103,0.024464153,,,
0.1,-4,0.117053248,-4.190522419,1,2,6,0.190522419,0.017053248,,,
0.1,-3,0.139731469,-3.073361925,1,2,6,0.073361925,0.039731469,,,
0.1,-2,0.160093609,-1.964135993,1,2,6,0.035864007,0.060093609,,,
0.4,-10,0.391500766,-8.039102535,1,2,6,1.960897465,0.008499234,,,
0.4,-9,0.421000724,-7.408617313,1,2,6,1.591382687,0.021000724,,,
0.4,-8,0.386478835,-7.944403565,1,2,6,0.055596435,0.013521165,,,
0.4,-7,0.417438709,-6.447627839,1,2,6,0.552372161,0.017438709,,,
0.4,-6,0.511321891,-5.182102821,1,2,6,0.817897179,0.111321891,,,
0.4,-5,0.386061582,-5.091638279,1,2,6,0.091638279,0.013938418,,,
0.4,-4,0.413943736,-3.961200339,1,2,6,0.038799661,0.013943736,,,
0.4,-3,0.335147928,-2.796179109,1,2,6,0.203820891,0.064852072,,,
0.4,-2,0.350800403,-2.015490948,1,2,6,0.015490948,0.049199597,,,
0.7,-10,1.069738237,-5.879857691,1,2,6,4.120142309,0.369738237,,,
0.7,-9,0.83392104,-7.563864588,1,2,6,1.436135412,0.13392104,,,
0.7,-8,0.872677158,-5.960256749,1,2,6,2.039743251,0.172677158,,,
0.7,-7,0.807274605,-6.589439143,1,2,6,0.410560857,0.107274605,,,
0.7,-6,0.936927706,-6.068387513,1,2,6,0.068387513,0.236927706,,,
0.7,-5,0.730940077,-5.505340155,1,2,6,0.505340155,0.030940077,,,
0.7,-4,1.047750454,-4.254718014,1,2,6,0.254718014,0.347750454,,,
0.7,-3,0.795625945,-3.562131075,1,2,6,0.562131075,0.095625945,,,
0.7,-2,0.546407566,-2.345852722,1,2,6,0.345852722,0.153592434,,,
1,-10,1.31858649,-6.734898326,1,2,6,3.265101674,0.31858649,,,
1,-9,1.35939671,-6.378544532,1,2,6,2.621455468,0.35939671,,,
1,-8,1.480787247,-7.25389592,1,2,6,0.74610408,0.480787247,,,
1,-7,1.170766502,-5.284775282,1,2,6,1.715224718,0.170766502,,,
1,-6,0.73620189,-6.597697392,1,2,6,0.597697392,0.26379811,,,
1,-5,0.927916039,-5.449606197,1,2,6,0.449606197,0.072083961,,,
1,-4,0.872136885,-5.398105781,1,2,6,1.398105781,0.127863115,,,
1,-3,0.936422395,-4.272240659,1,2,6,1.272240659,0.063577605,,,
1,-2,1.298195471,-1.781750518,1,2,6,0.218249482,0.298195471,,,
1.3,-10,1.652506009,-6.160836493,1,2,6,3.839163507,0.352506009,,,
1.3,-9,1.746736661,-6.330385122,1,2,6,2.669614878,0.446736661,,,
1.3,-8,1.739524522,-6.019663364,1,2,6,1.980336636,0.439524522,,,
1.3,-7,1.596402267,-6.986125458,1,2,6,0.013874542,0.296402267,,,
1.3,-6,1.272306545,-5.948427218,1,2,6,0.051572782,0.027693455,,,
1.3,-5,1.291613334,-6.04134199,1,2,6,1.04134199,0.008386666,,,
1.3,-4,1.146971612,-5.860462005,1,2,6,1.860462005,0.153028388,,,
1.3,-3,0.897796757,-3.543163673,1,2,6,0.543163673,0.402203243,,,
1.3,-2,1.509896418,-2.083121323,1,2,6,0.083121323,0.209896418,,,
1.6,-10,1.440974323,-6.981078604,1,2,6,3.018921396,0.159025677,,,
1.6,-9,1.701355967,-5.243897605,1,2,6,3.756102395,0.101355967,,,
1.6,-8,1.635368964,-6.495711587,1,2,6,1.504288413,0.035368964,,,
1.6,-7,1.981239662,-5.247884905,1,2,6,1.752115095,0.381239662,,,
1.6,-6,1.419621984,-6.782676093,1,2,6,0.782676093,0.180378016,,,
1.6,-5,1.598305645,-4.752131368,1,2,6,0.247868632,0.001694355,,,
1.6,-4,1.644239586,-5.099955839,1,2,6,1.099955839,0.044239586,,,
1.6,-3,1.082672874,-2.604134888,1,2,6,0.395865112,0.517327126,,,
1.6,-2,1.53114229,-1.881475503,1,2,6,0.118524497,0.06885771,,,
1.9,-10,1.339265732,-6.74324062,1,2,6,3.25675938,0.560734268,,,
1.9,-9,1.20650744,-5.850408424,1,2,6,3.149591576,0.69349256,,,
1.9,-8,1.773436189,-7.215627357,1,2,6,0.784372643,0.126563811,,,
1.9,-7,1.467498835,-5.077262238,1,2,6,1.922737762,0.432501165,,,
1.9,-6,1.428404192,-5.622614862,1,2,6,0.377385138,0.471595808,,,
1.9,-5,1.371279886,-4.179877281,1,2,6,0.820122719,0.528720114,,,
1.9,-4,2.051621166,-4.855592667,1,2,6,0.855592667,0.151621166,,,
1.9,-3,1.672273632,-3.329559604,1,2,6,0.329559604,0.227726368,,,
1.9,-2,1.113896082,-5.345940498,1,2,6,3.345940498,0.786103918,,,
2.2,-10,2.046443172,-5.588248863,1,2,6,4.411751137,0.153556828,,,
2.2,-9,1.679236101,-6.324200657,1,2,6,2.675799343,0.520763899,,,
2.2,-8,2.041261036,-5.859483382,1,2,6,2.140516618,0.158738964,,,
2.2,-7,2.358220883,-6.451740347,1,2,6,0.548259653,0.158220883,,,
2.2,-6,2.137462796,-6.622244433,1,2,6,0.622244433,0.062537204,,,
2.2,-5,2.069803055,-4.561512978,1,2,6,0.438487022,0.130196945,,,
2.2,-4,2.117256122,-5.882118767,1,2,6,1.882118767,0.082743878,,,
2.2,-3,1.732295191,-5.268170055,1,2,6,2.268170055,0.467704809,,,
2.2,-2,1.802764318,-2.256383582,1,2,6,0.256383582,0.397235682,,,
2.5,-10,1.913044115,-6.422735158,1,2,6,3.577264842,0.586955885,,,
2.5,-9,1.792067746,-6.165437507,1,2,6,2.834562493,0.707932254,,,
2.5,-8,1.882016253,-5.968218816,1,2,6,2.031781184,0.617983747,,,
2.5,-7,2.176556476,-5.338072083,1,2,6,1.661927917,0.323443524,,,
2.5,-6,2.077904935,-7.094271039,1,2,6,1.094271039,0.422095065,,,
2.5,-5,1.530683962,-4.890527186,1,2,6,0.109472814,0.969316038,,,
2.5,-4,2.011820654,-5.453985532,1,2,6,1.453985532,0.488179346,,,
2.5,-3,2.136939206,-2.668937995,1,2,6,0.331062005,0.363060794,,,
2.5,-2,1.728369725,-3.310821797,1,2,6,1.310821797,0.771630275,,,
0.1,-10,0.1094837,-8.499659907,1,2,7,1.500340093,0.0094837,,,
0.1,-9,0.132888873,-6.910550385,1,2,7,2.089449615,0.032888873,,,
0.1,-8,0.1431598,-7.784696856,1,2,7,0.215303144,0.0431598,,,
0.1,-7,0.115821891,-7.027625075,1,2,7,0.027625075,0.015821891,,,
0.1,-6,0.117377422,-5.53058896,1,2,7,0.46941104,0.017377422,,,
0.1,-5,0.118621186,-4.78392568,1,2,7,0.21607432,0.018621186,,,
0.1,-4,0.077080053,-4.346147936,1,2,7,0.346147936,0.022919947,,,
0.1,-3,0.140721165,-2.895526283,1,2,7,0.104473717,0.040721165,,,
0.1,-2,0.064217978,-2.053669537,1,2,7,0.053669537,0.035782022,,,
0.4,-10,0.336694131,-9.053522263,1,2,7,0.946477737,0.063305869,,,
0.4,-9,0.475325112,-7.718076299,1,2,7,1.281923701,0.075325112,,,
0.4,-8,0.390587563,-7.14604736,1,2,7,0.85395264,0.009412437,,,
0.4,-7,0.512170812,-6.002364107,1,2,7,0.997635893,0.112170812,,,
0.4,-6,0.443147164,-5.83560444,1,2,7,0.16439556,0.043147164,,,
0.4,-5,0.409045901,-4.251283644,1,2,7,0.748716356,0.009045901,,,
0.4,-4,0.514326177,-4.254818693,1,2,7,0.254818693,0.114326177,,,
0.4,-3,0.513996943,-3.154204683,1,2,7,0.154204683,0.113996943,,,
0.4,-2,0.557942481,-1.991686682,1,2,7,0.008313318,0.157942481,,,
0.7,-10,0.658937543,-7.030672231,1,2,7,2.969327769,0.041062457,,,
0.7,-9,0.985374742,-6.451971059,1,2,7,2.548028941,0.285374742,,,
0.7,-8,0.926191715,-5.656713251,1,2,7,2.343286749,0.226191715,,,
0.7,-7,0.725946021,-7.07819621,1,2,7,0.07819621,0.025946021,,,
0.7,-6,0.541596949,-7.020434664,1,2,7,1.020434664,0.158403051,,,
0.7,-5,0.872766459,-6.179465281,1,2,7,1.179465281,0.172766459,,,
0.7,-4,1.132186966,-3.747297584,1,2,7,0.252702416,0.432186966,,,
0.7,-3,0.657500363,-2.954248415,1,2,7,0.045751585,0.042499637,,,
0.7,-2,0.916661153,-1.764861868,1,2,7,0.235138132,0.216661153,,,
1,-10,1.130820336,-7.093170363,1,2,7,2.906829637,0.130820336,,,
1,-9,1.182241259,-4.821949734,1,2,7,4.178050266,0.182241259,,,
1,-8,0.963610902,-7.166369757,1,2,7,0.833630243,0.036389098,,,
1,-7,0.854113818,-6.620603983,1,2,7,0.379396017,0.145886182,,,
1,-6,1.093643863,-6.17487173,1,2,7,0.17487173,0.093643863,,,
1,-5,0.982985956,-5.909587441,1,2,7,0.909587441,0.017014044,,,
1,-4,0.73080609,-4.209135303,1,2,7,0.209135303,0.26919391,,,
1,-3,1.244641201,-4.104472577,1,2,7,1.104472577,0.244641201,,,
1,-2,0.997793485,-2.022196702,1,2,7,0.022196702,0.002206515,,,
1.3,-10,1.452111871,-6.890005637,1,2,7,3.109994363,0.152111871,,,
1.3,-9,0.914880915,-6.057260939,1,2,7,2.942739061,0.385119085,,,
1.3,-8,0.911812179,-7.414556232,1,2,7,0.585443768,0.388187821,,,
1.3,-7,1.140700396,-7.244700558,1,2,7,0.244700558,0.159299604,,,
1.3,-6,1.89099179,-6.160296978,1,2,7,0.160296978,0.59099179,,,
1.3,-5,1.287591549,-5.80959098,1,2,7,0.80959098,0.012408451,,,
1.3,-4,1.354112507,-5.429505906,1,2,7,1.429505906,0.054112507,,,
1.3,-3,1.16699145,-2.429894634,1,2,7,0.570105366,0.13300855,,,
1.3,-2,1.575732397,-3.573080739,1,2,7,1.573080739,0.275732397,,,
1.6,-10,1.595956658,-6.588734461,1,2,7,3.411265539,0.004043342,,,
1.6,-9,2.105516481,-6.455682057,1,2,7,2.544317943,0.505516481,,,
1.6,-8,1.701832956,-4.123819586,1,2,7,3.876180414,0.101832956,,,
1.6,-7,1.552030426,-7.071232927,1,2,7,0.071232927,0.047969574,,,
1.6,-6,1.170405438,-6.208676872,1,2,7,0.208676872,0.429594562,,,
1.6,-5,0.975600178,-7.235553399,1,2,7,2.235553399,0.624399822,,,
1.6,-4,2.062263089,-5.053280319,1,2,7,1.053280319,0.462263089,,,
1.6,-3,1.511924359,-4.132451393,1,2,7,1.132451393,0.088075641,,,
1.6,-2,1.503423916,-2.134900842,1,2,7,0.134900842,0.096576084,,,
1.9,-10,1.539103156,-7.065165278,1,2,7,2.934834722,0.360896844,,,
1.9,-9,2.080177917,-5.568098397,1,2,7,3.431901603,0.180177917,,,
1.9,-8,1.535205951,-6.975008854,1,2,7,1.024991146,0.364794049,,,
1.9,-7,2.363172433,-6.703482464,1,2,7,0.296517536,0.463172433,,,
1.9,-6,1.51069406,-6.70959184,1,2,7,0.70959184,0.38930594,,,
1.9,-5,1.645456825,-6.457345045,1,2,7,1.457345045,0.254543175,,,
1.9,-4,2.120782542,-4.504195953,1,2,7,0.504195953,0.220782542,,,
1.9,-3,1.252722129,-4.669537616,1,2,7,1.669537616,0.647277871,,,
1.9,-2,1.623833306,-2.003211485,1,2,7,0.003211485,0.276166694,,,
2.2,-10,1.609144138,-5.890764584,1,2,7,4.109235416,0.590855862,,,
2.2,-9,1.576512102,-5.003072472,1,2,7,3.996927528,0.623487898,,,
2.2,-8,1.666927449,-6.75611094,1,2,7,1.24388906,0.533072551,,,
