true__action_noise,true__xprob_volatility,estimated__action_noise,estimated__xprob_volatility,prior_idx,input_sequence_idx,simulation_idx,Column1,Column2,,,
0.7,-3,0.721885545,-3.337271929,1,2,1,0.337271929,0.021885545,,,
1.6,-2,1.048763976,-2.337684179,1,2,5,0.337684179,0.551236024,,,
1.9,-6,1.684070926,-6.33908524,1,2,3,0.33908524,0.215929074,,,
1.3,-2,1.325708398,-2.341142479,1,2,9,0.341142479,0.025708398,,,
1.3,-7,1.455409149,-7.341576156,1,2,4,0.341576156,0.155409149,,,
0.4,-5,0.442779342,-5.34640619,1,2,9,0.34640619,0.042779342,,,
2.5,-6,1.884554486,-6.35189775,1,2,4,0.35189775,0.615445514,,,
0.1,-7,0.107331954,-7.352791547,1,2,8,0.352791547,0.007331954,,,
0.1,-7,0.063461746,-7.356007017,1,2,1,0.356007017,0.036538254,,,
2.5,-5,1.625741367,-4.637605352,1,2,8,0.362394648,0.874258633,,,
0.7,-3,0.598782003,-2.629831141,1,2,7,0.370168859,0.101217997,,,
1.9,-6,1.854994387,-6.370257073,1,2,2,0.370257073,0.045005613,,,
1.9,-6,1.972825602,-6.370303136,1,2,5,0.370303136,0.072825602,,,
1,-6,0.954448835,-5.629460752,1,2,3,0.370539248,0.045551165,,,
2.2,-5,1.807954507,-5.372510589,1,2,4,0.372510589,0.392045493,,,
0.1,-6,0.146994256,-6.374192189,1,2,9,0.374192189,0.046994256,,,
0.4,-6,0.452379754,-5.624489334,1,2,4,0.375510666,0.052379754,,,
1.9,-5,1.466256585,-4.623607207,1,2,4,0.376392793,0.433743415,,,
1.6,-3,1.821535354,-3.395409566,1,2,9,0.395409566,0.221535354,,,
1,-6,0.855329568,-6.400631307,1,2,10,0.400631307,0.144670432,,,
0.7,-6,0.705208176,-6.40483664,1,2,6,0.40483664,0.005208176,,,
0.7,-6,1.058025311,-5.594793864,1,2,5,0.405206136,0.358025311,,,
1.3,-6,1.517418163,-6.409118426,1,2,3,0.409118426,0.217418163,,,
1.3,-6,1.675176754,-6.410481736,1,2,2,0.410481736,0.375176754,,,
0.1,-8,0.072080755,-7.587155793,1,2,2,0.412844207,0.027919245,,,
0.1,-6,0.113887841,-6.416109827,1,2,4,0.416109827,0.013887841,,,
2.5,-2,2.00650288,-2.416153654,1,2,2,0.416153654,0.49349712,,,
2.2,-2,1.588889083,-2.422747977,1,2,6,0.422747977,0.611110917,,,
0.1,-6,0.194789699,-5.574368055,1,2,6,0.425631945,0.094789699,,,
2.2,-7,1.819013717,-6.572278205,1,2,5,0.427721795,0.380986283,,,
0.1,-8,0.072325219,-7.571885098,1,2,10,0.428114902,0.027674781,,,
2.5,-7,2.139236314,-6.570152642,1,2,1,0.429847358,0.360763686,,,
1,-6,0.929024112,-5.569312495,1,2,6,0.430687505,0.070975888,,,
2.5,-7,2.305339528,-6.567061695,1,2,9,0.432938305,0.194660472,,,
0.1,-5,0.148665292,-4.566668802,1,2,5,0.433331198,0.048665292,,,
0.1,-6,0.147581196,-6.433525062,1,2,7,0.433525062,0.047581196,,,
0.7,-4,0.680025549,-4.434584194,1,2,10,0.434584194,0.019974451,,,
2.2,-7,2.031716798,-6.564324062,1,2,10,0.435675938,0.168283202,,,
1.6,-2,1.504765147,-2.443399975,1,2,2,0.443399975,0.095234853,,,
1,-2,1.010896769,-2.443653131,1,2,1,0.443653131,0.010896769,,,
1.6,-7,1.469532129,-6.556014829,1,2,7,0.443985171,0.130467871,,,
1.3,-6,1.447458047,-5.555940811,1,2,5,0.444059189,0.147458047,,,
2.5,-3,1.521030635,-3.446324399,1,2,7,0.446324399,0.978969365,,,
1.3,-4,1.209463811,-4.448963536,1,2,9,0.448963536,0.090536189,,,
2.5,-7,2.037002068,-6.550707904,1,2,3,0.449292096,0.462997932,,,
1,-4,1.031352458,-4.462048599,1,2,3,0.462048599,0.031352458,,,
0.4,-4,0.582214039,-4.463466859,1,2,6,0.463466859,0.182214039,,,
1.6,-7,1.853646222,-6.531300713,1,2,9,0.468699287,0.253646222,,,
1.6,-3,1.677442013,-3.484846214,1,2,5,0.484846214,0.077442013,,,
1.6,-7,1.626322812,-6.507232164,1,2,8,0.492767836,0.026322812,,,
0.1,-5,0.213198226,-4.506656549,1,2,8,0.493343451,0.113198226,,,
0.7,-8,0.659336217,-7.504170208,1,2,10,0.495829792,0.040663783,,,
0.1,-4,0.034082165,-4.499029922,1,2,8,0.499029922,0.065917835,,,
0.1,-5,0.032071682,-4.49604256,1,2,10,0.50395744,0.067928318,,,
0.7,-3,0.74318415,-3.505629209,1,2,2,0.505629209,0.04318415,,,
0.1,-5,0.034134876,-4.491884349,1,2,4,0.508115651,0.065865124,,,
0.1,-7,0.125769102,-6.491841396,1,2,2,0.508158604,0.025769102,,,
0.7,-3,0.652500143,-3.518780135,1,2,3,0.518780135,0.047499857,,,
1.3,-7,0.979938356,-6.479382051,1,2,5,0.520617949,0.320061644,,,
2.2,-6,2.18824982,-5.472177833,1,2,9,0.527822167,0.01175018,,,
0.7,-7,0.735525106,-6.46805491,1,2,10,0.53194509,0.035525106,,,
1.6,-2,1.464117701,-2.532189681,1,2,8,0.532189681,0.135882299,,,
1.3,-3,1.035692552,-3.536361805,1,2,9,0.536361805,0.264307448,,,
1.9,-5,1.750136619,-5.536971195,1,2,6,0.536971195,0.149863381,,,
1.9,-2,1.456937526,-2.537926683,1,2,8,0.537926683,0.443062474,,,
0.1,-8,0.145203126,-7.456195757,1,2,3,0.543804243,0.045203126,,,
1.6,-5,1.668706057,-5.546981506,1,2,5,0.546981506,0.068706057,,,
1.3,-4,1.128658155,-4.547543547,1,2,7,0.547543547,0.171341845,,,
1.9,-2,1.171085253,-2.551477483,1,2,3,0.551477483,0.728914747,,,
1,-4,0.675340715,-4.55765004,1,2,10,0.55765004,0.324659285,,,
0.4,-6,0.332445015,-6.566421059,1,2,1,0.566421059,0.067554985,,,
1.9,-5,1.905011246,-4.433497834,1,2,8,0.566502166,0.005011246,,,
2.2,-6,1.745774506,-5.431655605,1,2,5,0.568344395,0.454225494,,,
0.4,-5,0.348175595,-5.568462374,1,2,7,0.568462374,0.051824405,,,
0.7,-6,0.575102357,-6.569527265,1,2,10,0.569527265,0.124897643,,,
2.2,-6,2.29084338,-5.419800724,1,2,2,0.580199276,0.09084338,,,
2.2,-2,1.775400454,-2.580501717,1,2,7,0.580501717,0.424599546,,,
1.9,-6,2.172854046,-6.583267331,1,2,8,0.583267331,0.272854046,,,
2.2,-7,2.295399019,-6.414530799,1,2,4,0.585469201,0.095399019,,,
0.1,-8,0.132106752,-7.413880658,1,2,5,0.586119342,0.032106752,,,
2.5,-5,1.880463412,-4.413423567,1,2,6,0.586576433,0.619536588,,,
1.9,-7,2.230711596,-6.412733688,1,2,6,0.587266312,0.330711596,,,
0.1,-5,0.066127629,-4.411674631,1,2,6,0.588325369,0.033872371,,,
2.2,-4,1.981393869,-4.591865153,1,2,1,0.591865153,0.218606131,,,
0.4,-7,0.445780675,-6.405931355,1,2,5,0.594068645,0.045780675,,,
1,-3,1.056550914,-3.597698668,1,2,3,0.597698668,0.056550914,,,
2.2,-6,2.323547968,-5.395684021,1,2,4,0.604315979,0.123547968,,,
0.7,-4,0.459338927,-4.60658042,1,2,3,0.60658042,0.240661073,,,
2.5,-6,1.405584632,-6.608201675,1,2,9,0.608201675,1.094415368,,,
1.3,-7,1.769821264,-6.39152491,1,2,9,0.60847509,0.469821264,,,
1,-7,1.473920463,-6.385145745,1,2,7,0.614854255,0.473920463,,,
1,-5,1.094483417,-5.615503685,1,2,5,0.615503685,0.094483417,,,
0.7,-7,0.705913525,-6.38377515,1,2,8,0.61622485,0.005913525,,,
0.1,-8,0.108369805,-7.376645573,1,2,9,0.623354427,0.008369805,,,
0.4,-8,0.466779331,-7.373672048,1,2,8,0.626327952,0.066779331,,,
0.7,-8,0.818172266,-7.369183732,1,2,3,0.630816268,0.118172266,,,
1.6,-3,1.451794625,-3.631422367,1,2,4,0.631422367,0.148205375,,,
0.1,-8,0.057715904,-7.36856761,1,2,4,0.63143239,0.042284096,,,
1,-6,0.935493396,-6.635089128,1,2,7,0.635089128,0.064506604,,,
0.7,-3,0.666196192,-3.635945487,1,2,8,0.635945487,0.033803808,,,
0.1,-7,0.066711578,-7.63818515,1,2,3,0.63818515,0.033288422,,,
2.5,-6,1.736652864,-6.640562192,1,2,1,0.640562192,0.763347136,,,
0.1,-4,0.157244491,-4.640773374,1,2,4,0.640773374,0.057244491,,,
0.1,-7,0.161030748,-7.64448667,1,2,7,0.64448667,0.061030748,,,
1.9,-2,1.887705464,-2.645748577,1,2,9,0.645748577,0.012294536,,,
2.5,-5,1.771236523,-4.353935031,1,2,2,0.646064969,0.728763477,,,
0.1,-5,0.059067677,-5.646214596,1,2,1,0.646214596,0.040932323,,,
2.2,-5,1.613576655,-5.649484887,1,2,7,0.649484887,0.586423345,,,
1.9,-2,1.578267029,-2.662429724,1,2,7,0.662429724,0.321732971,,,
2.2,-6,1.691292852,-5.337056409,1,2,10,0.662943591,0.508707148,,,
0.4,-8,0.384410853,-7.329185612,1,2,10,0.670814388,0.015589147,,,
1.3,-3,1.274518086,-3.671049888,1,2,10,0.671049888,0.025481914,,,
0.1,-8,0.10537632,-7.325990612,1,2,7,0.674009388,0.00537632,,,
1.3,-6,1.151097451,-6.674019362,1,2,8,0.674019362,0.148902549,,,
1,-2,0.793674147,-2.678754698,1,2,10,0.678754698,0.206325853,,,
2.2,-7,2.178171148,-6.320309077,1,2,2,0.679690923,0.021828852,,,
1.3,-5,1.341925453,-5.679851778,1,2,1,0.679851778,0.041925453,,,
2.2,-5,2.023566041,-4.310771238,1,2,9,0.689228762,0.176433959,,,
1.6,-4,1.291014687,-4.70064168,1,2,1,0.70064168,0.308985313,,,
0.7,-6,0.550720881,-5.295808241,1,2,1,0.704191759,0.149279119,,,
1,-4,0.815078295,-4.705821141,1,2,6,0.705821141,0.184921705,,,
0.4,-6,0.485611207,-6.706908805,1,2,10,0.706908805,0.085611207,,,
2.5,-6,2.492647118,-6.71220942,1,2,10,0.71220942,0.007352882,,,
0.7,-6,0.801553492,-6.714322891,1,2,2,0.714322891,0.101553492,,,
0.7,-4,0.776648602,-3.284821656,1,2,5,0.715178344,0.076648602,,,
1.6,-6,1.811714058,-5.279273321,1,2,9,0.720726679,0.211714058,,,
1.6,-3,1.161795202,-3.725864396,1,2,7,0.725864396,0.438204798,,,
2.2,-5,2.254973928,-4.269397434,1,2,2,0.730602566,0.054973928,,,
0.4,-3,0.414850319,-3.730965171,1,2,4,0.730965171,0.014850319,,,
2.2,-3,1.771473923,-3.731024402,1,2,3,0.731024402,0.428526077,,,
1.6,-3,1.376754085,-3.732678395,1,2,6,0.732678395,0.223245915,,,
1.9,-4,1.519633053,-4.738294664,1,2,4,0.738294664,0.380366947,,,
1.6,-6,2.061692362,-6.738657821,1,2,7,0.738657821,0.461692362,,,
2.2,-7,2.552190733,-6.257613968,1,2,3,0.742386032,0.352190733,,,
0.7,-7,0.614776202,-6.256998564,1,2,3,0.743001436,0.085223798,,,
1.6,-5,1.573010848,-5.74764502,1,2,8,0.74764502,0.026989152,,,
1.6,-4,2.143979262,-3.251764776,1,2,8,0.748235224,0.543979262,,,
1.3,-6,1.021465359,-6.749978947,1,2,4,0.749978947,0.278534641,,,
0.4,-4,0.447795569,-4.754495392,1,2,1,0.754495392,0.047795569,,,
1,-6,1.02896816,-5.24385947,1,2,5,0.75614053,0.02896816,,,
2.2,-5,1.980214655,-5.758941986,1,2,5,0.758941986,0.219785345,,,
1,-6,1.203064811,-5.240700584,1,2,4,0.759299416,0.203064811,,,
1.6,-5,1.563973145,-4.236362342,1,2,9,0.763637658,0.036026855,,,
1.9,-2,1.664476927,-2.769400394,1,2,5,0.769400394,0.235523073,,,
1.6,-6,2.053350677,-6.771416291,1,2,3,0.771416291,0.453350677,,,
1.9,-3,1.275433422,-3.778330584,1,2,3,0.778330584,0.624566578,,,
1,-3,0.947765333,-3.788837565,1,2,1,0.788837565,0.052234667,,,
1,-2,0.833536441,-2.79696842,1,2,3,0.79696842,0.166463559,,,
1,-7,1.085285583,-6.197177062,1,2,10,0.802822938,0.085285583,,,
1.3,-4,1.281804232,-4.812848916,1,2,4,0.812848916,0.018195768,,,
2.5,-7,1.992105474,-6.185823687,1,2,5,0.814176313,0.507894526,,,
0.7,-5,0.658963636,-4.17984722,1,2,5,0.82015278,0.041036364,,,
1.6,-6,1.885384561,-5.176584332,1,2,2,0.823415668,0.285384561,,,
0.4,-8,0.343264009,-7.167096544,1,2,3,0.832903456,0.056735991,,,
0.1,-8,0.127891516,-7.165936661,1,2,6,0.834063339,0.027891516,,,
1,-6,0.86799258,-6.837702619,1,2,9,0.837702619,0.13200742,,,
0.4,-6,0.328419338,-6.839910416,1,2,3,0.839910416,0.071580662,,,
1.6,-6,1.102713405,-6.840516945,1,2,1,0.840516945,0.497286595,,,
1,-3,0.987773612,-3.841445171,1,2,9,0.841445171,0.012226388,,,
1,-5,1.324499865,-4.146388439,1,2,10,0.853611561,0.324499865,,,
0.4,-6,0.33732122,-5.144805237,1,2,5,0.855194763,0.06267878,,,
1.9,-5,2.071545355,-4.13189471,1,2,7,0.86810529,0.171545355,,,
1,-5,1.130318174,-5.87016204,1,2,2,0.87016204,0.130318174,,,
2.5,-3,1.767713124,-3.872153075,1,2,1,0.872153075,0.732286876,,,
2.5,-5,2.297219485,-5.880287631,1,2,7,0.880287631,0.202780515,,,
2.5,-5,2.559478688,-5.885230582,1,2,10,0.885230582,0.059478688,,,
2.5,-2,1.802137098,-2.885904932,1,2,6,0.885904932,0.697862902,,,
1.9,-7,1.067314208,-6.109949983,1,2,7,0.890050017,0.832685792,,,
0.4,-8,0.578054098,-7.103083873,1,2,6,0.896916127,0.178054098,,,
0.7,-4,0.717661632,-4.900364393,1,2,8,0.900364393,0.017661632,,,
0.7,-8,0.712292824,-7.097633269,1,2,8,0.902366731,0.012292824,,,
1.3,-4,1.449114554,-4.908763189,1,2,2,0.908763189,0.149114554,,,
2.5,-4,1.933790868,-3.089331137,1,2,9,0.910668863,0.566209132,,,
1.6,-7,2.443697298,-6.085265858,1,2,1,0.914734142,0.843697298,,,
2.2,-4,1.523520142,-4.91819768,1,2,3,0.91819768,0.676479858,,,
1.6,-7,1.660154607,-6.080865277,1,2,4,0.919134723,0.060154607,,,
0.4,-7,0.381653822,-6.05904185,1,2,9,0.94095815,0.018346178,,,
1.6,-6,1.204190813,-6.941910816,1,2,6,0.941910816,0.395809187,,,
1,-7,1.002996314,-6.057059826,1,2,2,0.942940174,0.002996314,,,
1.3,-8,1.279943571,-7.055511076,1,2,1,0.944488924,0.020056429,,,
2.2,-2,1.657407233,-2.946100838,1,2,10,0.946100838,0.542592767,,,
1.3,-7,1.248621278,-6.044174753,1,2,8,0.955825247,0.051378722,,,
1.6,-4,1.696873861,-4.956156061,1,2,9,0.956156061,0.096873861,,,
1.3,-3,0.887177224,-3.970891172,1,2,6,0.970891172,0.412822776,,,
1.9,-4,1.655423852,-4.973724485,1,2,10,0.973724485,0.244576148,,,
1.3,-7,1.175791183,-6.025432521,1,2,7,0.974567479,0.124208817,,,
1.9,-4,1.542905525,-4.974647868,1,2,1,0.974647868,0.357094475,,,
1.6,-4,1.485718567,-4.974675212,1,2,6,0.974675212,0.114281433,,,
0.7,-5,0.521380016,-4.019469664,1,2,6,0.980530336,0.178619984,,,
0.7,-8,0.871154155,-7.009935386,1,2,2,0.990064614,0.171154155,,,
2.2,-8,1.812630652,-7.009926688,1,2,4,0.990073312,0.387369348,,,
1.3,-8,1.175991516,-6.999793969,1,2,6,1.000206031,0.124008484,,,
1.3,-6,1.138861461,-7.003624797,1,2,10,1.003624797,0.161138539,,,
0.4,-5,0.449196242,-3.995915417,1,2,6,1.004084583,0.049196242,,,
1,-3,1.249891618,-4.005708404,1,2,7,1.005708404,0.249891618,,,
1.9,-4,1.606710206,-5.006788147,1,2,2,1.006788147,0.293289794,,,
0.4,-8,0.407973802,-6.987647259,1,2,7,1.012352741,0.007973802,,,
0.4,-8,0.530270365,-6.980213605,1,2,9,1.019786395,0.130270365,,,
1.3,-6,1.062581906,-7.021171673,1,2,7,1.021171673,0.237418094,,,
1.6,-8,1.243597427,-6.974660595,1,2,7,1.025339405,0.356402573,,,
1.3,-6,1.886291029,-7.030720245,1,2,1,1.030720245,0.586291029,,,
1.9,-7,1.848180102,-5.966036998,1,2,9,1.033963002,0.051819898,,,
1.3,-5,1.154471427,-6.036369061,1,2,7,1.036369061,0.145528573,,,
0.4,-9,0.387351969,-7.957233622,1,2,3,1.042766378,0.012648031,,,
1.9,-5,2.262893578,-6.052043322,1,2,2,1.052043322,0.362893578,,,
0.7,-8,0.939755111,-6.94755356,1,2,6,1.05244644,0.239755111,,,
1.3,-4,1.686408039,-2.944651666,1,2,6,1.055348334,0.386408039,,,
2.5,-2,1.976783,-3.064543271,1,2,9,1.064543271,0.523217,,,
0.7,-4,0.632121382,-2.931063569,1,2,2,1.068936431,0.067878618,,,
2.5,-4,2.083807832,-5.071049503,1,2,3,1.071049503,0.416192168,,,
1.6,-2,1.430397731,-3.074380539,1,2,7,1.074380539,0.169602269,,,
1.6,-8,1.191182058,-6.913408297,1,2,6,1.086591703,0.408817942,,,
2.5,-3,2.525735691,-4.104405167,1,2,5,1.104405167,0.025735691,,,
2.5,-3,1.593116744,-4.108085912,1,2,10,1.108085912,0.906883256,,,
1.3,-5,1.260860117,-6.114868789,1,2,6,1.114868789,0.039139883,,,
2.2,-4,1.682401302,-5.115326977,1,2,9,1.115326977,0.517598698,,,
0.4,-4,0.301023422,-2.884045527,1,2,9,1.115954473,0.098976578,,,
1.6,-5,1.730044201,-6.116103166,1,2,3,1.116103166,0.130044201,,,
1.9,-7,1.651609935,-5.883322343,1,2,10,1.116677657,0.248390065,,,
1,-7,0.976598624,-5.879986015,1,2,3,1.120013985,0.023401376,,,
1.6,-8,1.356587403,-6.876264733,1,2,3,1.123735267,0.243412597,,,
2.5,-8,1.639748669,-6.874678356,1,2,10,1.125321644,0.860251331,,,
1.6,-4,1.335998056,-5.126420397,1,2,4,1.126420397,0.264001944,,,
1.3,-3,1.22231138,-4.144852308,1,2,5,1.144852308,0.07768862,,,
1,-8,1.060789871,-6.854763687,1,2,1,1.145236313,0.060789871,,,
0.1,-6,0.198339531,-7.148324199,1,2,1,1.148324199,0.098339531,,,
2.5,-8,1.681358345,-6.847726771,1,2,4,1.152273229,0.818641655,,,
1.6,-4,1.503142962,-5.156068311,1,2,7,1.156068311,0.096857038,,,
2.2,-3,2.173224657,-4.157741486,1,2,8,1.157741486,0.026775343,,,
1.6,-7,1.371939247,-5.832815629,1,2,5,1.167184371,0.228060753,,,
0.7,-5,0.64843222,-6.181581214,1,2,9,1.181581214,0.05156778,,,
2.5,-6,1.947270779,-4.817430658,1,2,3,1.182569342,0.552729221,,,
1.3,-5,1.110414469,-6.182831805,1,2,10,1.182831805,0.189585531,,,
1,-8,0.96533269,-6.814276226,1,2,7,1.185723774,0.03466731,,,
0.7,-4,0.527298175,-5.193030068,1,2,9,1.193030068,0.172701825,,,
1,-5,0.902366213,-6.199527671,1,2,9,1.199527671,0.097633787,,,
0.7,-5,0.682051072,-6.20059336,1,2,3,1.20059336,0.017948928,,,
0.4,-4,0.482537234,-5.201094805,1,2,7,1.201094805,0.082537234,,,
2.2,-8,2.126571817,-6.795467147,1,2,5,1.204532853,0.073428183,,,
0.4,-6,0.533359189,-7.204614667,1,2,2,1.204614667,0.133359189,,,
1.3,-8,2.119411016,-6.792225551,1,2,4,1.207774449,0.819411016,,,
1,-7,0.975573384,-5.791220052,1,2,9,1.208779948,0.024426616,,,
1.6,-5,1.966496981,-6.211057513,1,2,4,1.211057513,0.366496981,,,
2.2,-2,1.861793339,-3.211759642,1,2,2,1.211759642,0.338206661,,,
0.1,-8,0.032133267,-6.785167091,1,2,1,1.214832909,0.067866733,,,
1.6,-5,1.413168112,-6.215433547,1,2,1,1.215433547,0.186831888,,,
0.4,-9,0.405034769,-7.778801967,1,2,8,1.221198033,0.005034769,,,
2.2,-3,2.118809384,-4.221622969,1,2,7,1.221622969,0.081190616,,,
1,-7,1.381186366,-5.778079333,1,2,1,1.221920667,0.381186366,,,
1.3,-9,1.237164087,-7.77737609,1,2,4,1.22262391,0.062835913,,,
1.3,-5,0.963867598,-6.232283988,1,2,9,1.232283988,0.336132402,,,
2.2,-7,1.952292904,-5.764128098,1,2,6,1.235871902,0.247707096,,,
0.1,-8,0.032087867,-6.754810032,1,2,8,1.245189968,0.067912133,,,
1,-4,1.216997693,-5.256812591,1,2,7,1.256812591,0.216997693,,,
0.1,-6,0.106570043,-7.256846924,1,2,8,1.256846924,0.006570043,,,
0.7,-9,0.815021569,-7.74130724,1,2,10,1.25869276,0.115021569,,,
0.7,-7,0.791322136,-5.740871236,1,2,5,1.259128764,0.091322136,,,
1.9,-3,1.851361933,-4.268416239,1,2,6,1.268416239,0.048638067,,,
2.2,-3,2.002199183,-1.727296025,1,2,1,1.272703975,0.197800817,,,
0.4,-9,0.48430946,-7.719750152,1,2,10,1.280249848,0.08430946,,,
2.2,-5,1.947076511,-6.282419821,1,2,3,1.282419821,0.252923489,,,
0.4,-6,0.235487698,-7.282885519,1,2,9,1.282885519,0.164512302,,,
2.2,-5,1.935294951,-6.291884012,1,2,1,1.291884012,0.264705049,,,
2.5,-6,1.728716434,-4.703746964,1,2,5,1.296253036,0.771283566,,,
0.4,-8,0.334160223,-6.703467107,1,2,1,1.296532893,0.065839777,,,
1.9,-5,2.098728131,-3.703147182,1,2,1,1.296852818,0.198728131,,,
2.5,-5,2.232493349,-3.69464854,1,2,1,1.30535146,0.267506651,,,
0.7,-4,0.570660105,-5.308084771,1,2,4,1.308084771,0.129339895,,,
1.6,-6,1.514755188,-4.681437482,1,2,8,1.318562518,0.085244812,,,
0.4,-8,0.436601685,-6.68050331,1,2,5,1.31949669,0.036601685,,,
0.1,-6,0.102761124,-7.323465929,1,2,3,1.323465929,0.002761124,,,
2.5,-2,2.066848889,-3.342997448,1,2,5,1.342997448,0.433151111,,,
0.4,-8,0.537945082,-6.655670954,1,2,4,1.344329046,0.137945082,,,
0.1,-6,0.108189711,-7.351708788,1,2,10,1.351708788,0.008189711,,,
2.5,-5,2.580334513,-6.351801394,1,2,5,1.351801394,0.080334513,,,
1.3,-5,0.985465206,-3.620999777,1,2,2,1.379000223,0.314534794,,,
1.9,-8,2.061547949,-6.618582494,1,2,5,1.381417506,0.161547949,,,
1,-4,1.041507181,-2.604366095,1,2,5,1.395633905,0.041507181,,,
1.3,-8,0.949772444,-6.593714663,1,2,5,1.406285337,0.350227556,,,
2.2,-4,1.561333698,-2.574300472,1,2,10,1.425699528,0.638666302,,,
0.1,-9,0.06501952,-7.568024415,1,2,2,1.431975585,0.03498048,,,
1.9,-5,1.93472361,-6.458181103,1,2,5,1.458181103,0.03472361,,,
1.3,-3,1.078114064,-4.462514779,1,2,3,1.462514779,0.221885936,,,
0.1,-9,0.109609856,-7.533702989,1,2,3,1.466297011,0.009609856,,,
2.2,-5,1.59951377,-6.468158188,1,2,6,1.468158188,0.60048623,,,
2.5,-3,1.948173062,-4.472805935,1,2,9,1.472805935,0.551826938,,,
1,-7,1.032972134,-5.517216908,1,2,6,1.482783092,0.032972134,,,
2.2,-4,1.568467756,-5.490108019,1,2,7,1.490108019,0.631532244,,,
1.9,-2,1.898576869,-3.501747841,1,2,10,1.501747841,0.001423131,,,
0.4,-8,0.409351906,-6.493492762,1,2,2,1.506507238,0.009351906,,,
1.3,-3,0.920416644,-4.506644681,1,2,8,1.506644681,0.379583356,,,
2.5,-3,1.540982782,-4.519032877,1,2,8,1.519032877,0.959017218,,,
2.5,-7,2.381729956,-5.473784689,1,2,8,1.526215311,0.118270044,,,
1.9,-8,1.622622803,-6.47378357,1,2,8,1.52621643,0.277377197,,,
1.9,-4,1.335559083,-5.531112693,1,2,8,1.531112693,0.564440917,,,
1,-8,1.339329883,-6.468823744,1,2,4,1.531176256,0.339329883,,,
1,-8,0.876336063,-6.466694133,1,2,9,1.533305867,0.123663937,,,
2.2,-4,1.838767009,-5.535407977,1,2,5,1.535407977,0.361232991,,,
2.5,-4,1.818146228,-5.540815957,1,2,4,1.540815957,0.681853772,,,
2.5,-4,1.122333988,-5.553138068,1,2,2,1.553138068,1.377666012,,,
1.9,-6,1.092200745,-4.443121695,1,2,10,1.556878305,0.807799255,,,
1.6,-3,1.228332544,-4.564154117,1,2,10,1.564154117,0.371667456,,,
1.6,-6,1.237205263,-4.434620212,1,2,10,1.565379788,0.362794737,,,
1.3,-4,1.391148043,-5.571233338,1,2,10,1.571233338,0.091148043,,,
0.7,-7,0.649370576,-5.421801895,1,2,7,1.578198105,0.050629424,,,
1.9,-8,1.282515627,-6.420741377,1,2,2,1.579258623,0.617484373,,,
2.2,-8,1.966739588,-6.414687581,1,2,6,1.585312419,0.233260412,,,
1,-9,0.914858436,-7.409697244,1,2,3,1.590302756,0.085141564,,,
2.5,-4,1.70529116,-5.599812635,1,2,8,1.599812635,0.79470884,,,
0.4,-9,0.331713826,-7.393464677,1,2,9,1.606535323,0.068286174,,,
0.4,-6,0.452300472,-7.608523736,1,2,8,1.608523736,0.052300472,,,
0.1,-9,0.1735105,-7.389898229,1,2,9,1.610101771,0.0735105,,,
1.6,-6,1.239243234,-4.380874986,1,2,5,1.619125014,0.360756766,,,
2.5,-5,2.040056205,-6.628522279,1,2,9,1.628522279,0.459943795,,,
0.1,-9,0.109715462,-7.368542534,1,2,8,1.631457466,0.009715462,,,
1.3,-2,0.960643288,-3.635250797,1,2,3,1.635250797,0.339356712,,,
0.7,-5,0.563902145,-6.639646761,1,2,4,1.639646761,0.136097855,,,
1.9,-3,1.312698529,-4.642585402,1,2,2,1.642585402,0.587301471,,,
2.5,-5,2.094894069,-6.645112687,1,2,4,1.645112687,0.405105931,,,
0.1,-9,0.057685423,-7.352298906,1,2,7,1.647701094,0.042314577,,,
2.2,-2,1.250161391,-3.656197064,1,2,9,1.656197064,0.949838609,,,
1.6,-4,0.953639782,-5.657805424,1,2,10,1.657805424,0.646360218,,,
0.1,-9,0.059245573,-7.340804896,1,2,5,1.659195104,0.040754427,,,
1.6,-4,0.970270356,-5.663862426,1,2,5,1.663862426,0.629729644,,,
1.9,-3,1.511695992,-4.671801803,1,2,9,1.671801803,0.388304008,,,
1.3,-4,1.741069348,-5.675828005,1,2,3,1.675828005,0.441069348,,,
2.2,-4,2.043996371,-5.677124283,1,2,2,1.677124283,0.156003629,,,
0.7,-9,0.832768609,-7.321359362,1,2,9,1.678640638,0.132768609,,,
1.6,-8,1.920409098,-6.31511884,1,2,4,1.68488116,0.320409098,,,
1.9,-8,1.484487898,-6.303429881,1,2,10,1.696570119,0.415512102,,,
0.7,-8,0.700630838,-6.293677846,1,2,5,1.706322154,0.000630838,,,
0.1,-9,0.060680541,-7.292320112,1,2,4,1.707679888,0.039319459,,,
1.6,-8,1.650062219,-6.291873748,1,2,10,1.708126252,0.050062219,,,
2.2,-8,2.288615822,-6.288652539,1,2,9,1.711347461,0.088615822,,,
0.7,-7,0.863892547,-5.281970954,1,2,4,1.718029046,0.163892547,,,
1.6,-8,1.516613405,-6.280756989,1,2,5,1.719243011,0.083386595,,,
1.3,-7,1.797077981,-5.276294471,1,2,3,1.723705529,0.497077981,,,
1,-8,0.984398371,-6.269731788,1,2,5,1.730268212,0.015601629,,,
2.5,-8,2.299960829,-6.266865032,1,2,2,1.733134968,0.200039171,,,
0.1,-9,0.061543938,-7.265526288,1,2,10,1.734473712,0.038456062,,,
1,-8,0.942713331,-6.259074228,1,2,2,1.740925772,0.057286669,,,
